venue_name,base_url,url
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/menu
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/menus
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/food
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/drinks
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/specials
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/deals
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/happy-hour
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/happyhour
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/events
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/calendar
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/lunch-%26-dinner-menus
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/menu
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/menus
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/food
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/drinks
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/specials
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/deals
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/happy-hour
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/happyhour
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/events
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/calendar
Alpha Omega Grill & Pizzeria,https://alphaomegagrill.com,https://alphaomegagrill.com/-events?source=header&spot_id=85597&destination=events&promotion=nfl_season
Alpha Omega Grill & Pizzeria,https://alphaomegagrill.com,https://alphaomegagrill.com/charlotte-alpha-omega-grill-and-pizzeria-food-menu
Alpha Omega Grill & Pizzeria,https://alphaomegagrill.com,https://alphaomegagrill.com/charlotte-alpha-omega-grill-and-pizzeria-drink-menu
Alpha Omega Grill & Pizzeria,https://alphaomegagrill.com,https://alphaomegagrill.com/charlotte-alpha-omega-grill-and-pizzeria-happy-hours-specials
Alpha Omega Grill & Pizzeria,https://alphaomegagrill.com,https://alphaomegagrill.com/charlotte-alpha-omega-grill-and-pizzeria-events
Alpha Omega Grill & Pizzeria,https://alphaomegagrill.com,https://alphaomegagrill.com/menu
Alpha Omega Grill & Pizzeria,https://alphaomegagrill.com,https://alphaomegagrill.com/menus
Alpha Omega Grill & Pizzeria,https://alphaomegagrill.com,https://alphaomegagrill.com/food
Alpha Omega Grill & Pizzeria,https://alphaomegagrill.com,https://alphaomegagrill.com/drinks
Alpha Omega Grill & Pizzeria,https://alphaomegagrill.com,https://alphaomegagrill.com/specials
Alpha Omega Grill & Pizzeria,https://alphaomegagrill.com,https://alphaomegagrill.com/deals
Alpha Omega Grill & Pizzeria,https://alphaomegagrill.com,https://alphaomegagrill.com/happy-hour
Alpha Omega Grill & Pizzeria,https://alphaomegagrill.com,https://alphaomegagrill.com/happyhour
Alpha Omega Grill & Pizzeria,https://alphaomegagrill.com,https://alphaomegagrill.com/events
Alpha Omega Grill & Pizzeria,https://alphaomegagrill.com,https://alphaomegagrill.com/calendar
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023/specials
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023/happy-hour
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/ak/anchorage/4331-credit-union-drive-94069/happy-hour
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/ak/anchorage/4331-credit-union-drive-94069/specials
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/athens/1331-hwy.-72-east-95010/happy-hour
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/athens/1331-hwy.-72-east-95010/specials
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/auburn/1627-34-opelika-road-84037/happy-hour
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/auburn/1627-34-opelika-road-84037/specials
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/bessemer/5050-academy-lane-94048/happy-hour
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/bessemer/5050-academy-lane-94048/specials
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/birmingham/2246-bessemer-road-75096/happy-hour
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/birmingham/2246-bessemer-road-75096/specials
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/center-point/1600-huffman-road-99080/happy-hour
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/center-point/1600-huffman-road-99080/specials
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/cullman/2106-cherokee-ave-sw-77099/happy-hour
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/cullman/2106-cherokee-ave-sw-77099/specials
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/decatur/2041-a-beltline-road-sw-89038/happy-hour
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/decatur/2041-a-beltline-road-sw-89038/specials
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/dothan/3050-ross-clark-circle-s.w.-87039/happy-hour
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/dothan/3050-ross-clark-circle-s.w.-87039/specials
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/florence/2271-florence-blvd-94013/happy-hour
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/florence/2271-florence-blvd-94013/specials
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/foley/2409-s.-mckenzie-street-94074/happy-hour
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/foley/2409-s.-mckenzie-street-94074/specials
Applebee's,https://restaurants.applebees.com/en-us/nc/charlotte/8700-j.-w.-clay-89023,https://restaurants.applebees.com/en-us/al/fort-payne/111-airport-road-west-78075/happy-hour
Banh Mi Brothers,https://www.banhmibrothers.com/,https://www.banhmibrothers.com/charlotte-university-banh-mi-brothers-food-menu
Banh Mi Brothers,https://www.banhmibrothers.com/,https://www.banhmibrothers.com/charlotte-university-banh-mi-brothers-drink-menu
Banh Mi Brothers,https://www.banhmibrothers.com/,https://www.banhmibrothers.com/charlotte-university-banh-mi-brothers-happy-hours-specials
Banh Mi Brothers,https://www.banhmibrothers.com/,https://www.banhmibrothers.com/charlotte-university-banh-mi-brothers-events
Banh Mi Brothers,https://www.banhmibrothers.com/,https://www.banhmibrothers.com/menu
Banh Mi Brothers,https://www.banhmibrothers.com/,https://www.banhmibrothers.com/menus
Banh Mi Brothers,https://www.banhmibrothers.com/,https://www.banhmibrothers.com/food
Banh Mi Brothers,https://www.banhmibrothers.com/,https://www.banhmibrothers.com/drinks
Banh Mi Brothers,https://www.banhmibrothers.com/,https://www.banhmibrothers.com/specials
Banh Mi Brothers,https://www.banhmibrothers.com/,https://www.banhmibrothers.com/deals
Banh Mi Brothers,https://www.banhmibrothers.com/,https://www.banhmibrothers.com/happy-hour
Banh Mi Brothers,https://www.banhmibrothers.com/,https://www.banhmibrothers.com/happyhour
Banh Mi Brothers,https://www.banhmibrothers.com/,https://www.banhmibrothers.com/events
Banh Mi Brothers,https://www.banhmibrothers.com/,https://www.banhmibrothers.com/calendar
Boardwalk Billy's,https://boardwalkbillys.com/,https://boardwalkbillys.com/charlotte-uncc-boardwalk-billy-s-food-menu
Boardwalk Billy's,https://boardwalkbillys.com/,https://boardwalkbillys.com/menu
Boardwalk Billy's,https://boardwalkbillys.com/,https://boardwalkbillys.com/menus
Boardwalk Billy's,https://boardwalkbillys.com/,https://boardwalkbillys.com/food
Boardwalk Billy's,https://boardwalkbillys.com/,https://boardwalkbillys.com/drinks
Boardwalk Billy's,https://boardwalkbillys.com/,https://boardwalkbillys.com/specials
Boardwalk Billy's,https://boardwalkbillys.com/,https://boardwalkbillys.com/deals
Boardwalk Billy's,https://boardwalkbillys.com/,https://boardwalkbillys.com/happy-hour
Boardwalk Billy's,https://boardwalkbillys.com/,https://boardwalkbillys.com/happyhour
Boardwalk Billy's,https://boardwalkbillys.com/,https://boardwalkbillys.com/events
Boardwalk Billy's,https://boardwalkbillys.com/,https://boardwalkbillys.com/calendar
Bojangles',https://locations.bojangles.com/nc/charlotte/4435-the-plaza.html,https://locations.bojangles.com/menu
Bojangles',https://locations.bojangles.com/nc/charlotte/4435-the-plaza.html,https://locations.bojangles.com/menus
Bojangles',https://locations.bojangles.com/nc/charlotte/4435-the-plaza.html,https://locations.bojangles.com/food
Bojangles',https://locations.bojangles.com/nc/charlotte/4435-the-plaza.html,https://locations.bojangles.com/drinks
Bojangles',https://locations.bojangles.com/nc/charlotte/4435-the-plaza.html,https://locations.bojangles.com/specials
Bojangles',https://locations.bojangles.com/nc/charlotte/4435-the-plaza.html,https://locations.bojangles.com/deals
Bojangles',https://locations.bojangles.com/nc/charlotte/4435-the-plaza.html,https://locations.bojangles.com/happy-hour
Bojangles',https://locations.bojangles.com/nc/charlotte/4435-the-plaza.html,https://locations.bojangles.com/happyhour
Bojangles',https://locations.bojangles.com/nc/charlotte/4435-the-plaza.html,https://locations.bojangles.com/events
Bojangles',https://locations.bojangles.com/nc/charlotte/4435-the-plaza.html,https://locations.bojangles.com/calendar
Bojangles',https://locations.bojangles.com/nc/charlotte/6915-albemarle-rd.html,https://locations.bojangles.com/menu
Bojangles',https://locations.bojangles.com/nc/charlotte/6915-albemarle-rd.html,https://locations.bojangles.com/menus
Bojangles',https://locations.bojangles.com/nc/charlotte/6915-albemarle-rd.html,https://locations.bojangles.com/food
Bojangles',https://locations.bojangles.com/nc/charlotte/6915-albemarle-rd.html,https://locations.bojangles.com/drinks
Bojangles',https://locations.bojangles.com/nc/charlotte/6915-albemarle-rd.html,https://locations.bojangles.com/specials
Bojangles',https://locations.bojangles.com/nc/charlotte/6915-albemarle-rd.html,https://locations.bojangles.com/deals
Bojangles',https://locations.bojangles.com/nc/charlotte/6915-albemarle-rd.html,https://locations.bojangles.com/happy-hour
Bojangles',https://locations.bojangles.com/nc/charlotte/6915-albemarle-rd.html,https://locations.bojangles.com/happyhour
Bojangles',https://locations.bojangles.com/nc/charlotte/6915-albemarle-rd.html,https://locations.bojangles.com/events
Bojangles',https://locations.bojangles.com/nc/charlotte/6915-albemarle-rd.html,https://locations.bojangles.com/calendar
Bojangles',https://locations.bojangles.com/nc/charlotte/2501--n--tryon-st.html,https://locations.bojangles.com/menu
Bojangles',https://locations.bojangles.com/nc/charlotte/2501--n--tryon-st.html,https://locations.bojangles.com/menus
Bojangles',https://locations.bojangles.com/nc/charlotte/2501--n--tryon-st.html,https://locations.bojangles.com/food
Bojangles',https://locations.bojangles.com/nc/charlotte/2501--n--tryon-st.html,https://locations.bojangles.com/drinks
Bojangles',https://locations.bojangles.com/nc/charlotte/2501--n--tryon-st.html,https://locations.bojangles.com/specials
Bojangles',https://locations.bojangles.com/nc/charlotte/2501--n--tryon-st.html,https://locations.bojangles.com/deals
Bojangles',https://locations.bojangles.com/nc/charlotte/2501--n--tryon-st.html,https://locations.bojangles.com/happy-hour
Bojangles',https://locations.bojangles.com/nc/charlotte/2501--n--tryon-st.html,https://locations.bojangles.com/happyhour
Bojangles',https://locations.bojangles.com/nc/charlotte/2501--n--tryon-st.html,https://locations.bojangles.com/events
Bojangles',https://locations.bojangles.com/nc/charlotte/2501--n--tryon-st.html,https://locations.bojangles.com/calendar
Bojangles',https://locations.bojangles.com/nc/charlotte/1604-galleria-blvd.html,https://locations.bojangles.com/menu
Bojangles',https://locations.bojangles.com/nc/charlotte/1604-galleria-blvd.html,https://locations.bojangles.com/menus
Bojangles',https://locations.bojangles.com/nc/charlotte/1604-galleria-blvd.html,https://locations.bojangles.com/food
Bojangles',https://locations.bojangles.com/nc/charlotte/1604-galleria-blvd.html,https://locations.bojangles.com/drinks
Bojangles',https://locations.bojangles.com/nc/charlotte/1604-galleria-blvd.html,https://locations.bojangles.com/specials
Bojangles',https://locations.bojangles.com/nc/charlotte/1604-galleria-blvd.html,https://locations.bojangles.com/deals
Bojangles',https://locations.bojangles.com/nc/charlotte/1604-galleria-blvd.html,https://locations.bojangles.com/happy-hour
Bojangles',https://locations.bojangles.com/nc/charlotte/1604-galleria-blvd.html,https://locations.bojangles.com/happyhour
Bojangles',https://locations.bojangles.com/nc/charlotte/1604-galleria-blvd.html,https://locations.bojangles.com/events
Bojangles',https://locations.bojangles.com/nc/charlotte/1604-galleria-blvd.html,https://locations.bojangles.com/calendar
Bojangles',https://locations.bojangles.com/nc/charlotte/5825-highland-shoppes-drive.html,https://locations.bojangles.com/menu
Bojangles',https://locations.bojangles.com/nc/charlotte/5825-highland-shoppes-drive.html,https://locations.bojangles.com/menus
Bojangles',https://locations.bojangles.com/nc/charlotte/5825-highland-shoppes-drive.html,https://locations.bojangles.com/food
Bojangles',https://locations.bojangles.com/nc/charlotte/5825-highland-shoppes-drive.html,https://locations.bojangles.com/drinks
Bojangles',https://locations.bojangles.com/nc/charlotte/5825-highland-shoppes-drive.html,https://locations.bojangles.com/specials
Bojangles',https://locations.bojangles.com/nc/charlotte/5825-highland-shoppes-drive.html,https://locations.bojangles.com/deals
Bojangles',https://locations.bojangles.com/nc/charlotte/5825-highland-shoppes-drive.html,https://locations.bojangles.com/happy-hour
Bojangles',https://locations.bojangles.com/nc/charlotte/5825-highland-shoppes-drive.html,https://locations.bojangles.com/happyhour
Bojangles',https://locations.bojangles.com/nc/charlotte/5825-highland-shoppes-drive.html,https://locations.bojangles.com/events
Bojangles',https://locations.bojangles.com/nc/charlotte/5825-highland-shoppes-drive.html,https://locations.bojangles.com/calendar
Bojangles',https://locations.bojangles.com/nc/charlotte/5321-old-dowd-road.html,https://locations.bojangles.com/menu
Bojangles',https://locations.bojangles.com/nc/charlotte/5321-old-dowd-road.html,https://locations.bojangles.com/menus
Bojangles',https://locations.bojangles.com/nc/charlotte/5321-old-dowd-road.html,https://locations.bojangles.com/food
Bojangles',https://locations.bojangles.com/nc/charlotte/5321-old-dowd-road.html,https://locations.bojangles.com/drinks
Bojangles',https://locations.bojangles.com/nc/charlotte/5321-old-dowd-road.html,https://locations.bojangles.com/specials
Bojangles',https://locations.bojangles.com/nc/charlotte/5321-old-dowd-road.html,https://locations.bojangles.com/deals
Bojangles',https://locations.bojangles.com/nc/charlotte/5321-old-dowd-road.html,https://locations.bojangles.com/happy-hour
Bojangles',https://locations.bojangles.com/nc/charlotte/5321-old-dowd-road.html,https://locations.bojangles.com/happyhour
Bojangles',https://locations.bojangles.com/nc/charlotte/5321-old-dowd-road.html,https://locations.bojangles.com/events
Bojangles',https://locations.bojangles.com/nc/charlotte/5321-old-dowd-road.html,https://locations.bojangles.com/calendar
Bojangles',https://locations.bojangles.com/nc/charlotte/300-west-blvd.html,https://locations.bojangles.com/menu
Bojangles',https://locations.bojangles.com/nc/charlotte/300-west-blvd.html,https://locations.bojangles.com/menus
Bojangles',https://locations.bojangles.com/nc/charlotte/300-west-blvd.html,https://locations.bojangles.com/food
Bojangles',https://locations.bojangles.com/nc/charlotte/300-west-blvd.html,https://locations.bojangles.com/drinks
Bojangles',https://locations.bojangles.com/nc/charlotte/300-west-blvd.html,https://locations.bojangles.com/specials
Bojangles',https://locations.bojangles.com/nc/charlotte/300-west-blvd.html,https://locations.bojangles.com/deals
Bojangles',https://locations.bojangles.com/nc/charlotte/300-west-blvd.html,https://locations.bojangles.com/happy-hour
Bojangles',https://locations.bojangles.com/nc/charlotte/300-west-blvd.html,https://locations.bojangles.com/happyhour
Bojangles',https://locations.bojangles.com/nc/charlotte/300-west-blvd.html,https://locations.bojangles.com/events
Bojangles',https://locations.bojangles.com/nc/charlotte/300-west-blvd.html,https://locations.bojangles.com/calendar
Bojangles',https://locations.bojangles.com/nc/charlotte/7735-s--tryon-street.html,https://locations.bojangles.com/menu
Bojangles',https://locations.bojangles.com/nc/charlotte/7735-s--tryon-street.html,https://locations.bojangles.com/menus
Bojangles',https://locations.bojangles.com/nc/charlotte/7735-s--tryon-street.html,https://locations.bojangles.com/food
Bojangles',https://locations.bojangles.com/nc/charlotte/7735-s--tryon-street.html,https://locations.bojangles.com/drinks
Bojangles',https://locations.bojangles.com/nc/charlotte/7735-s--tryon-street.html,https://locations.bojangles.com/specials
Bojangles',https://locations.bojangles.com/nc/charlotte/7735-s--tryon-street.html,https://locations.bojangles.com/deals
Bojangles',https://locations.bojangles.com/nc/charlotte/7735-s--tryon-street.html,https://locations.bojangles.com/happy-hour
Bojangles',https://locations.bojangles.com/nc/charlotte/7735-s--tryon-street.html,https://locations.bojangles.com/happyhour
Bojangles',https://locations.bojangles.com/nc/charlotte/7735-s--tryon-street.html,https://locations.bojangles.com/events
Bojangles',https://locations.bojangles.com/nc/charlotte/7735-s--tryon-street.html,https://locations.bojangles.com/calendar
Bojangles',https://locations.bojangles.com/nc/charlotte/9417-steele-creek-road.html,https://locations.bojangles.com/menu
Bojangles',https://locations.bojangles.com/nc/charlotte/9417-steele-creek-road.html,https://locations.bojangles.com/menus
Bojangles',https://locations.bojangles.com/nc/charlotte/9417-steele-creek-road.html,https://locations.bojangles.com/food
Bojangles',https://locations.bojangles.com/nc/charlotte/9417-steele-creek-road.html,https://locations.bojangles.com/drinks
Bojangles',https://locations.bojangles.com/nc/charlotte/9417-steele-creek-road.html,https://locations.bojangles.com/specials
Bojangles',https://locations.bojangles.com/nc/charlotte/9417-steele-creek-road.html,https://locations.bojangles.com/deals
Bojangles',https://locations.bojangles.com/nc/charlotte/9417-steele-creek-road.html,https://locations.bojangles.com/happy-hour
Bojangles',https://locations.bojangles.com/nc/charlotte/9417-steele-creek-road.html,https://locations.bojangles.com/happyhour
Bojangles',https://locations.bojangles.com/nc/charlotte/9417-steele-creek-road.html,https://locations.bojangles.com/events
Bojangles',https://locations.bojangles.com/nc/charlotte/9417-steele-creek-road.html,https://locations.bojangles.com/calendar
Bojangles',https://locations.bojangles.com/nc/charlotte/7047--south-boulevard.html,https://locations.bojangles.com/menu
Bojangles',https://locations.bojangles.com/nc/charlotte/7047--south-boulevard.html,https://locations.bojangles.com/menus
Bojangles',https://locations.bojangles.com/nc/charlotte/7047--south-boulevard.html,https://locations.bojangles.com/food
Bojangles',https://locations.bojangles.com/nc/charlotte/7047--south-boulevard.html,https://locations.bojangles.com/drinks
Bojangles',https://locations.bojangles.com/nc/charlotte/7047--south-boulevard.html,https://locations.bojangles.com/specials
Bojangles',https://locations.bojangles.com/nc/charlotte/7047--south-boulevard.html,https://locations.bojangles.com/deals
Bojangles',https://locations.bojangles.com/nc/charlotte/7047--south-boulevard.html,https://locations.bojangles.com/happy-hour
Bojangles',https://locations.bojangles.com/nc/charlotte/7047--south-boulevard.html,https://locations.bojangles.com/happyhour
Bojangles',https://locations.bojangles.com/nc/charlotte/7047--south-boulevard.html,https://locations.bojangles.com/events
Bojangles',https://locations.bojangles.com/nc/charlotte/7047--south-boulevard.html,https://locations.bojangles.com/calendar
Bojangles',https://locations.bojangles.com/nc/charlotte/3301-wilkinson-blvd.html,https://locations.bojangles.com/menu
Bojangles',https://locations.bojangles.com/nc/charlotte/3301-wilkinson-blvd.html,https://locations.bojangles.com/menus
Bojangles',https://locations.bojangles.com/nc/charlotte/3301-wilkinson-blvd.html,https://locations.bojangles.com/food
Bojangles',https://locations.bojangles.com/nc/charlotte/3301-wilkinson-blvd.html,https://locations.bojangles.com/drinks
Bojangles',https://locations.bojangles.com/nc/charlotte/3301-wilkinson-blvd.html,https://locations.bojangles.com/specials
Bojangles',https://locations.bojangles.com/nc/charlotte/3301-wilkinson-blvd.html,https://locations.bojangles.com/deals
Bojangles',https://locations.bojangles.com/nc/charlotte/3301-wilkinson-blvd.html,https://locations.bojangles.com/happy-hour
Bojangles',https://locations.bojangles.com/nc/charlotte/3301-wilkinson-blvd.html,https://locations.bojangles.com/happyhour
Bojangles',https://locations.bojangles.com/nc/charlotte/3301-wilkinson-blvd.html,https://locations.bojangles.com/events
Bojangles',https://locations.bojangles.com/nc/charlotte/3301-wilkinson-blvd.html,https://locations.bojangles.com/calendar
Bojangles',https://locations.bojangles.com/nc/charlotte/3510-mount-holly-huntersville-rd.html,https://locations.bojangles.com/menu
Bojangles',https://locations.bojangles.com/nc/charlotte/3510-mount-holly-huntersville-rd.html,https://locations.bojangles.com/menus
Bojangles',https://locations.bojangles.com/nc/charlotte/3510-mount-holly-huntersville-rd.html,https://locations.bojangles.com/food
Bojangles',https://locations.bojangles.com/nc/charlotte/3510-mount-holly-huntersville-rd.html,https://locations.bojangles.com/drinks
Bojangles',https://locations.bojangles.com/nc/charlotte/3510-mount-holly-huntersville-rd.html,https://locations.bojangles.com/specials
Bojangles',https://locations.bojangles.com/nc/charlotte/3510-mount-holly-huntersville-rd.html,https://locations.bojangles.com/deals
Bojangles',https://locations.bojangles.com/nc/charlotte/3510-mount-holly-huntersville-rd.html,https://locations.bojangles.com/happy-hour
Bojangles',https://locations.bojangles.com/nc/charlotte/3510-mount-holly-huntersville-rd.html,https://locations.bojangles.com/happyhour
Bojangles',https://locations.bojangles.com/nc/charlotte/3510-mount-holly-huntersville-rd.html,https://locations.bojangles.com/events
Bojangles',https://locations.bojangles.com/nc/charlotte/3510-mount-holly-huntersville-rd.html,https://locations.bojangles.com/calendar
Bojangles',https://locations.bojangles.com/nc/charlotte/6120-e-independence-blvd.html,https://locations.bojangles.com/menu
Bojangles',https://locations.bojangles.com/nc/charlotte/6120-e-independence-blvd.html,https://locations.bojangles.com/menus
Bojangles',https://locations.bojangles.com/nc/charlotte/6120-e-independence-blvd.html,https://locations.bojangles.com/food
Bojangles',https://locations.bojangles.com/nc/charlotte/6120-e-independence-blvd.html,https://locations.bojangles.com/drinks
Bojangles',https://locations.bojangles.com/nc/charlotte/6120-e-independence-blvd.html,https://locations.bojangles.com/specials
Bojangles',https://locations.bojangles.com/nc/charlotte/6120-e-independence-blvd.html,https://locations.bojangles.com/deals
Bojangles',https://locations.bojangles.com/nc/charlotte/6120-e-independence-blvd.html,https://locations.bojangles.com/happy-hour
Bojangles',https://locations.bojangles.com/nc/charlotte/6120-e-independence-blvd.html,https://locations.bojangles.com/happyhour
Bojangles',https://locations.bojangles.com/nc/charlotte/6120-e-independence-blvd.html,https://locations.bojangles.com/events
Bojangles',https://locations.bojangles.com/nc/charlotte/6120-e-independence-blvd.html,https://locations.bojangles.com/calendar
Bojangles',https://locations.bojangles.com/nc/charlotte/2929-freedom-drive.html,https://locations.bojangles.com/menu
Bojangles',https://locations.bojangles.com/nc/charlotte/2929-freedom-drive.html,https://locations.bojangles.com/menus
Bojangles',https://locations.bojangles.com/nc/charlotte/2929-freedom-drive.html,https://locations.bojangles.com/food
Bojangles',https://locations.bojangles.com/nc/charlotte/2929-freedom-drive.html,https://locations.bojangles.com/drinks
Bojangles',https://locations.bojangles.com/nc/charlotte/2929-freedom-drive.html,https://locations.bojangles.com/specials
Bojangles',https://locations.bojangles.com/nc/charlotte/2929-freedom-drive.html,https://locations.bojangles.com/deals
Bojangles',https://locations.bojangles.com/nc/charlotte/2929-freedom-drive.html,https://locations.bojangles.com/happy-hour
Bojangles',https://locations.bojangles.com/nc/charlotte/2929-freedom-drive.html,https://locations.bojangles.com/happyhour
Bojangles',https://locations.bojangles.com/nc/charlotte/2929-freedom-drive.html,https://locations.bojangles.com/events
Bojangles',https://locations.bojangles.com/nc/charlotte/2929-freedom-drive.html,https://locations.bojangles.com/calendar
Bojangles',https://locations.bojangles.com/nc/charlotte/231-e-woodlawn.html,https://locations.bojangles.com/menu
Bojangles',https://locations.bojangles.com/nc/charlotte/231-e-woodlawn.html,https://locations.bojangles.com/menus
Bojangles',https://locations.bojangles.com/nc/charlotte/231-e-woodlawn.html,https://locations.bojangles.com/food
Bojangles',https://locations.bojangles.com/nc/charlotte/231-e-woodlawn.html,https://locations.bojangles.com/drinks
Bojangles',https://locations.bojangles.com/nc/charlotte/231-e-woodlawn.html,https://locations.bojangles.com/specials
Bojangles',https://locations.bojangles.com/nc/charlotte/231-e-woodlawn.html,https://locations.bojangles.com/deals
Bojangles',https://locations.bojangles.com/nc/charlotte/231-e-woodlawn.html,https://locations.bojangles.com/happy-hour
Bojangles',https://locations.bojangles.com/nc/charlotte/231-e-woodlawn.html,https://locations.bojangles.com/happyhour
Bojangles',https://locations.bojangles.com/nc/charlotte/231-e-woodlawn.html,https://locations.bojangles.com/events
Bojangles',https://locations.bojangles.com/nc/charlotte/231-e-woodlawn.html,https://locations.bojangles.com/calendar
Bojangles',https://locations.bojangles.com/nc/charlotte/3129-monroe-road.html,https://locations.bojangles.com/menu
Bojangles',https://locations.bojangles.com/nc/charlotte/3129-monroe-road.html,https://locations.bojangles.com/menus
Bojangles',https://locations.bojangles.com/nc/charlotte/3129-monroe-road.html,https://locations.bojangles.com/food
Bojangles',https://locations.bojangles.com/nc/charlotte/3129-monroe-road.html,https://locations.bojangles.com/drinks
Bojangles',https://locations.bojangles.com/nc/charlotte/3129-monroe-road.html,https://locations.bojangles.com/specials
Bojangles',https://locations.bojangles.com/nc/charlotte/3129-monroe-road.html,https://locations.bojangles.com/deals
Bojangles',https://locations.bojangles.com/nc/charlotte/3129-monroe-road.html,https://locations.bojangles.com/happy-hour
Bojangles',https://locations.bojangles.com/nc/charlotte/3129-monroe-road.html,https://locations.bojangles.com/happyhour
Bojangles',https://locations.bojangles.com/nc/charlotte/3129-monroe-road.html,https://locations.bojangles.com/events
Bojangles',https://locations.bojangles.com/nc/charlotte/3129-monroe-road.html,https://locations.bojangles.com/calendar
Bojangles',https://locations.bojangles.com/nc/charlotte/6308-providence-farm-lane.html,https://locations.bojangles.com/menu
Bojangles',https://locations.bojangles.com/nc/charlotte/6308-providence-farm-lane.html,https://locations.bojangles.com/menus
