venue_name,street_hint,title,description,weekday,start_time,end_time,price,currency,restrictions,category,confidence,source_snippet,source_url,scrape_allowed
The People's Market - Elizabeth,,Happy Hour,,Tuesday,14:00,16:00,,,,drinks;happy_hour,high,SpecialsMonday September 8th Coffee/Pastry Happy Hour 20% off 02:00 PM - 04:00 PM Tuesday September 9th Coffee/Pastry Happy Hour 20% off 02:00 PM - 04:00 PM Wednesday September 10th Coffee/Pastry Happ,https://thepeoplesmarket.co/charlotte-elizabeth-the-people-s-market-happy-hours-specials,true
The People's Market - Elizabeth,,Happy Hour,,Monday,14:00,16:00,,,,drinks;happy_hour,high,Monday September 8th Coffee/Pastry Happy Hour 20% off 02:00 PM - 04:00 PM,https://thepeoplesmarket.co/charlotte-elizabeth-the-people-s-market-happy-hours-specials,true
The People's Market - Elizabeth,,Happy Hour,,,14:00,16:00,,,,drinks;happy_hour,medium,Coffee/Pastry Happy Hour 20% off 02:00 PM - 04:00 PM,https://thepeoplesmarket.co/charlotte-elizabeth-the-people-s-market-happy-hours-specials,true
The People's Market - Elizabeth,,Happy Hour,,Wednesday,14:00,16:00,,,,drinks;happy_hour,high,Wednesday September 10th Coffee/Pastry Happy Hour 20% off 02:00 PM - 04:00 PM,https://thepeoplesmarket.co/charlotte-elizabeth-the-people-s-market-happy-hours-specials,true
The People's Market - Elizabeth,,Happy Hour,,Thursday,14:00,16:00,,,,drinks;happy_hour,high,Thursday September 11th Coffee/Pastry Happy Hour 20% off 02:00 PM - 04:00 PM,https://thepeoplesmarket.co/charlotte-elizabeth-the-people-s-market-happy-hours-specials,true
The People's Market - Elizabeth,,Happy Hour,,Friday,14:00,16:00,,,,drinks;happy_hour,high,Friday September 12th Coffee/Pastry Happy Hour 20% off 02:00 PM - 04:00 PM,https://thepeoplesmarket.co/charlotte-elizabeth-the-people-s-market-happy-hours-specials,true
The People's Market - Selwyn,,Happy Hour,,Tuesday,14:00,16:00,,,,drinks;happy_hour,high,SpecialsMonday September 8th Coffee/Pastry Happy Hour 20% off 02:00 PM - 04:00 PM Tuesday September 9th Coffee/Pastry Happy Hour 20% off 02:00 PM - 04:00 PM Wednesday September 10th Coffee/Pastry Happ,https://thepeoplesmarket.co/charlotte-elizabeth-the-people-s-market-happy-hours-specials,true
The People's Market - Selwyn,,Happy Hour,,Monday,14:00,16:00,,,,drinks;happy_hour,high,Monday September 8th Coffee/Pastry Happy Hour 20% off 02:00 PM - 04:00 PM,https://thepeoplesmarket.co/charlotte-elizabeth-the-people-s-market-happy-hours-specials,true
The People's Market - Selwyn,,Happy Hour,,,14:00,16:00,,,,drinks;happy_hour,medium,Coffee/Pastry Happy Hour 20% off 02:00 PM - 04:00 PM,https://thepeoplesmarket.co/charlotte-elizabeth-the-people-s-market-happy-hours-specials,true
The People's Market - Selwyn,,Happy Hour,,Wednesday,14:00,16:00,,,,drinks;happy_hour,high,Wednesday September 10th Coffee/Pastry Happy Hour 20% off 02:00 PM - 04:00 PM,https://thepeoplesmarket.co/charlotte-elizabeth-the-people-s-market-happy-hours-specials,true
The People's Market - Selwyn,,Happy Hour,,Thursday,14:00,16:00,,,,drinks;happy_hour,high,Thursday September 11th Coffee/Pastry Happy Hour 20% off 02:00 PM - 04:00 PM,https://thepeoplesmarket.co/charlotte-elizabeth-the-people-s-market-happy-hours-specials,true
The People's Market - Selwyn,,Happy Hour,,Friday,14:00,16:00,,,,drinks;happy_hour,high,Friday September 12th Coffee/Pastry Happy Hour 20% off 02:00 PM - 04:00 PM,https://thepeoplesmarket.co/charlotte-elizabeth-the-people-s-market-happy-hours-specials,true
The Public House,,Special,,,13:00,16:00,5.50,USD,,wings;pizza;bbq;drinks;happy_hour,high,"Our DrinksBeerCocktailsDraft List - AlesFeaturedLocally owned, small batch Lager, perfect for ""Day To Day""Fire Sale'Till they are gone!Pub Ale Bitter - Extra Special$5.50/10 oz$7.50/14 oz5.6% ABV 38 I",https://thepublichouseclt.com/charlotte-the-public-house-drink-menu,true
The Public House,,Special,,,,,5.50,USD,,wings;drinks;happy_hour,medium,"Draft List - AlesFeaturedLocally owned, small batch Lager, perfect for ""Day To Day""Fire Sale'Till they are gone!Pub Ale Bitter - Extra Special$5.50/10 oz$7.50/14 oz5.6% ABV 38 IBU Pilot Brewing Charlo",https://thepublichouseclt.com/charlotte-the-public-house-drink-menu,true
The Wine Loft,,Happy Hour,,Sunday,,,10,USD,,drinks;happy_hour,high,Host Your Private Event at The Wine Loft!Sunday September 7thEvery SundayLooking for the perfect venue for an unforgettable gathering? The Wine Loft is the ideal space for your event—whether it’s a so,https://wineloftcharlotte.com/?source=header&spot_id=72341&destination=reservations&promotion=reservations,true
The Wine Loft,,Special,,Sunday,,,,,,drinks;happy_hour,medium,Host Your Private Event at The Wine Loft!Sunday September 7thEvery SundayLooking for the perfect venue for an unforgettable gathering? The Wine Loft is the ideal space for your event—whether it’s a so,https://wineloftcharlotte.com/?source=header&spot_id=72341&destination=reservations&promotion=reservations,true
The Wine Loft,,Happy Hour,,Tuesday,,,10,USD,,drinks;happy_hour,low,"All Wines by the Glass – Only $10!Tuesday September 9thEvery TuesdayUnwind at The Wine Loft Join us for an evening of exceptional wine, flavorful tapas, and warm company in Charlotte’s South End. Whet",https://wineloftcharlotte.com/?source=header&spot_id=72341&destination=reservations&promotion=reservations,true
The Wine Loft,,Happy Hour,,Sunday,11:00,23:00,10,USD,,drinks;happy_hour,high,SpecialsSunday September 7th Looking for the perfect venue for an unforgettable gathering? The Wine Loft is the ideal space for your event—whether it’s a sophisticated lunch or an elegant evening cele,https://wineloftcharlotte.com/charlotte-south-end-the-wine-loft-happy-hours-specials,true
The Wine Loft,,Special,,Sunday,11:00,23:00,,,,drinks;happy_hour,high,Sunday September 7th Looking for the perfect venue for an unforgettable gathering? The Wine Loft is the ideal space for your event—whether it’s a sophisticated lunch or an elegant evening celebration.,https://wineloftcharlotte.com/charlotte-south-end-the-wine-loft-happy-hours-specials,true
The Wine Loft,,Special,,Sunday,,,,,,drinks;happy_hour,medium,Looking for the perfect venue for an unforgettable gathering? The Wine Loft is the ideal space for your event—whether it’s a sophisticated lunch or an elegant evening celebration. Closed Sundays & Mon,https://wineloftcharlotte.com/charlotte-south-end-the-wine-loft-happy-hours-specials,true
Wendy's,,Special,,Friday,,,5,USD,,tacos;burgers;bbq,low,"Wendy's 1101 Friday in Cocoa, FL Open 24 Hours Open 24 Hours Open 24 Hours Open 24 Hours Open 24 Hours Open 24 Hours Open 24 HoursVisit Us Today!Get DirectionsContact1101 Friday Rd Cocoa, FL 32926 USM",https://locations.wendys.com/united-states/fl/cocoa/1101-friday-rd,true
Wendy's,,Special,,Tuesday,00:00,11:00,5,USD,,tacos;burgers;bbq,high,"Wendy's New Deal, Tx in New Deal, TX Opens At 6:00 AM Opens At 6:00 AM Opens At 6:00 AM Opens At 6:00 AM Opens At 6:00 AM Opens At 6:00 AM Opens At 6:00 AMVisit Us Today!Get DirectionsContact70 S Aspe",https://locations.wendys.com/united-states/tx/new-deal/70-s-aspen-ave,true
Wendy's,,Special,,,00:00,11:00,,,,,medium,"Contact70 S Aspen Ave New Deal, TX 79350 USMain Number(806) 416-7862(806) 416-7862Order NowAt This Location:BreakfastCoca-Cola FreestyleMobile OrderingMobile PaymentOpen LateOpen LateOpen LateOpen Lat",https://locations.wendys.com/united-states/tx/new-deal/70-s-aspen-ave,true
Wheelz Pizza,,Special,,,11:30,14:00,2,USD,,pizza,low,"Midtown CLT MenuMenuTruck MenuGourmet Pizza*Gluten-free options available in our 10"" for an up-charge of $2.* *Gluten-free crusts are not made in-house* Wheelz Sauce and Tomatoes are 100% Certified Or",https://wheelzpizza.com/charlotte-wheelz-pizza-landing-page-food-menu-midtown,true
Wing King Cafe,,Special,,Sunday,08:00,21:00,1.00,USD,,wings;burgers;bbq,high,"Our MenuMenuLate Night MenuFried items are cooked in soybean oil | The consuming of raw or undercooked eggs, meat, poultry, seafood or shellfish may contribute to foodborne illness, especially if you",https://thewingkingcafe.com/charlotte-wing-king-carowinds-food-menu,true
Wing King Cafe,,Special,,,,,1.00,USD,,wings;burgers;bbq,medium,"Fried items are cooked in soybean oil | The consuming of raw or undercooked eggs, meat, poultry, seafood or shellfish may contribute to foodborne illness, especially if you have a medical condition •",https://thewingkingcafe.com/charlotte-wing-king-carowinds-food-menu,true
